"Date","Price","lag2","lag3","lag4","lag5"
2018-09-11,69.25,67.61,67.68,67.75,67.77
2018-09-12,70.37,67.54,67.61,67.68,67.75
2018-09-13,68.59,69.25,67.54,67.61,67.68
2018-09-14,68.99,70.37,69.25,67.54,67.61
2018-09-15,68.9633333333333,68.59,70.37,69.25,67.54
2018-09-16,68.9366666666667,68.99,68.59,70.37,69.25
2018-09-17,68.91,68.9633333333333,68.99,68.59,70.37
2018-09-18,69.85,68.9366666666667,68.9633333333333,68.99,68.59
2018-09-19,71.12,68.91,68.9366666666667,68.9633333333333,68.99
2018-09-20,70.8,69.85,68.91,68.9366666666667,68.9633333333333
2018-09-21,70.78,71.12,69.85,68.91,68.9366666666667
2018-09-22,71.2133333333333,70.8,71.12,69.85,68.91
2018-09-23,71.6466666666667,70.78,70.8,71.12,69.85
2018-09-24,72.08,71.2133333333333,70.78,70.8,71.12
2018-09-25,72.28,71.6466666666667,71.2133333333333,70.78,70.8
2018-09-26,71.57,72.08,71.6466666666667,71.2133333333333,70.78
2018-09-27,72.12,72.28,72.08,71.6466666666667,71.2133333333333
2018-09-28,73.25,71.57,72.28,72.08,71.6466666666667
2018-09-29,73.9333333333333,72.12,71.57,72.28,72.08
2018-09-30,74.6166666666667,73.25,72.12,71.57,72.28
2018-10-01,75.3,73.9333333333333,73.25,72.12,71.57
2018-10-02,75.23,74.6166666666667,73.9333333333333,73.25,72.12
2018-10-03,76.41,75.3,74.6166666666667,73.9333333333333,73.25
2018-10-04,74.33,75.23,75.3,74.6166666666667,73.9333333333333
2018-10-05,74.34,76.41,75.23,75.3,74.6166666666667
2018-10-06,74.3233333333333,74.33,76.41,75.23,75.3
2018-10-07,74.3066666666667,74.34,74.33,76.41,75.23
2018-10-08,74.29,74.3233333333333,74.34,74.33,76.41
2018-10-09,74.96,74.3066666666667,74.3233333333333,74.34,74.33
2018-10-10,73.17,74.29,74.3066666666667,74.3233333333333,74.34
2018-10-11,70.97,74.96,74.29,74.3066666666667,74.3233333333333
2018-10-12,71.34,73.17,74.96,74.29,74.3066666666667
2018-10-13,71.4866666666667,70.97,73.17,74.96,74.29
2018-10-14,71.6333333333333,71.34,70.97,73.17,74.96
2018-10-15,71.78,71.4866666666667,71.34,70.97,73.17
2018-10-16,71.92,71.6333333333333,71.4866666666667,71.34,70.97
2018-10-17,69.75,71.78,71.6333333333333,71.4866666666667,71.34
2018-10-18,68.65,71.92,71.78,71.6333333333333,71.4866666666667
2018-10-19,69.12,69.75,71.92,71.78,71.6333333333333
2018-10-20,69.1366666666667,68.65,69.75,71.92,71.78
2018-10-21,69.1533333333333,69.12,68.65,69.75,71.92
2018-10-22,69.17,69.1366666666667,69.12,68.65,69.75
2018-10-23,66.43,69.1533333333333,69.1366666666667,69.12,68.65
2018-10-24,66.82,69.17,69.1533333333333,69.1366666666667,69.12
2018-10-25,67.33,66.43,69.17,69.1533333333333,69.1366666666667
2018-10-26,67.59,66.82,66.43,69.17,69.1533333333333
2018-10-27,67.4066666666667,67.33,66.82,66.43,69.17
2018-10-28,67.2233333333333,67.59,67.33,66.82,66.43
2018-10-29,67.04,67.4066666666667,67.59,67.33,66.82
2018-10-30,66.18,67.2233333333333,67.4066666666667,67.59,67.33
2018-10-31,65.31,67.04,67.2233333333333,67.4066666666667,67.59
2018-11-01,63.69,66.18,67.04,67.2233333333333,67.4066666666667
2018-11-02,63.14,65.31,66.18,67.04,67.2233333333333
2018-11-03,63.1266666666667,63.69,65.31,66.18,67.04
2018-11-04,63.1133333333333,63.14,63.69,65.31,66.18
2018-11-05,63.1,63.1266666666667,63.14,63.69,65.31
2018-11-06,62.21,63.1133333333333,63.1266666666667,63.14,63.69
2018-11-07,61.67,63.1,63.1133333333333,63.1266666666667,63.14
2018-11-08,60.67,62.21,63.1,63.1133333333333,63.1266666666667
2018-11-09,60.19,61.67,62.21,63.1,63.1133333333333
2018-11-10,60.1033333333333,60.67,61.67,62.21,63.1
2018-11-11,60.0166666666667,60.19,60.67,61.67,62.21
2018-11-12,59.93,60.1033333333333,60.19,60.67,61.67
2018-11-13,55.69,60.0166666666667,60.1033333333333,60.19,60.67
2018-11-14,56.25,59.93,60.0166666666667,60.1033333333333,60.19
2018-11-15,56.46,55.69,59.93,60.0166666666667,60.1033333333333
2018-11-16,56.46,56.25,55.69,59.93,60.0166666666667
2018-11-17,56.56,56.46,56.25,55.69,59.93
2018-11-18,56.66,56.46,56.46,56.25,55.69
2018-11-19,56.76,56.56,56.46,56.46,56.25
2018-11-20,53.43,56.66,56.56,56.46,56.46
2018-11-21,54.63,56.76,56.66,56.56,56.46
2018-11-22,54.02,53.43,56.76,56.66,56.56
2018-11-23,50.42,54.63,53.43,56.76,56.66
2018-11-24,50.8233333333333,54.02,54.63,53.43,56.76
2018-11-25,51.2266666666667,50.42,54.02,54.63,53.43
2018-11-26,51.63,50.8233333333333,50.42,54.02,54.63
2018-11-27,51.56,51.2266666666667,50.8233333333333,50.42,54.02
2018-11-28,50.29,51.63,51.2266666666667,50.8233333333333,50.42
2018-11-29,51.45,51.56,51.63,51.2266666666667,50.8233333333333
2018-11-30,50.93,50.29,51.56,51.63,51.2266666666667
2018-12-01,51.6033333333333,51.45,50.29,51.56,51.63
2018-12-02,52.2766666666667,50.93,51.45,50.29,51.56
2018-12-03,52.95,51.6033333333333,50.93,51.45,50.29
2018-12-04,53.25,52.2766666666667,51.6033333333333,50.93,51.45
2018-12-05,52.89,52.95,52.2766666666667,51.6033333333333,50.93
2018-12-06,51.49,53.25,52.95,52.2766666666667,51.6033333333333
2018-12-07,52.61,52.89,53.25,52.95,52.2766666666667
2018-12-08,52.0733333333333,51.49,52.89,53.25,52.95
2018-12-09,51.5366666666667,52.61,51.49,52.89,53.25
2018-12-10,51,52.0733333333333,52.61,51.49,52.89
2018-12-11,51.65,51.5366666666667,52.0733333333333,52.61,51.49
2018-12-12,51.15,51,51.5366666666667,52.0733333333333,52.61
2018-12-13,52.58,51.65,51,51.5366666666667,52.0733333333333
2018-12-14,51.2,51.15,51.65,51,51.5366666666667
2018-12-15,50.76,52.58,51.15,51.65,51
2018-12-16,50.32,51.2,52.58,51.15,51.65
2018-12-17,49.88,50.76,51.2,52.58,51.15
2018-12-18,46.24,50.32,50.76,51.2,52.58
2018-12-19,47.2,49.88,50.32,50.76,51.2
2018-12-20,45.88,46.24,49.88,50.32,50.76
2018-12-21,45.59,47.2,46.24,49.88,50.32
2018-12-22,44.57,45.88,47.2,46.24,49.88
2018-12-23,43.55,45.59,45.88,47.2,46.24
2018-12-24,42.53,44.57,45.59,45.88,47.2
2018-12-25,43.16,43.55,44.57,45.59,45.88
2018-12-26,46.22,42.53,43.55,44.57,45.59
2018-12-27,44.61,43.16,42.53,43.55,44.57
2018-12-28,45.33,46.22,43.16,42.53,43.55
2018-12-29,45.3566666666667,44.61,46.22,43.16,42.53
2018-12-30,45.3833333333333,45.33,44.61,46.22,43.16
2018-12-31,45.41,45.3566666666667,45.33,44.61,46.22
2019-01-01,45.89,45.3833333333333,45.3566666666667,45.33,44.61
2019-01-02,46.54,45.41,45.3833333333333,45.3566666666667,45.33
2019-01-03,47.09,45.89,45.41,45.3833333333333,45.3566666666667
2019-01-04,47.96,46.54,45.89,45.41,45.3833333333333
2019-01-05,48.1466666666667,47.09,46.54,45.89,45.41
2019-01-06,48.3333333333333,47.96,47.09,46.54,45.89
2019-01-07,48.52,48.1466666666667,47.96,47.09,46.54
2019-01-08,49.78,48.3333333333333,48.1466666666667,47.96,47.09
2019-01-09,52.36,48.52,48.3333333333333,48.1466666666667,47.96
2019-01-10,52.59,49.78,48.52,48.3333333333333,48.1466666666667
2019-01-11,51.59,52.36,49.78,48.52,48.3333333333333
2019-01-12,51.23,52.59,52.36,49.78,48.52
2019-01-13,50.87,51.59,52.59,52.36,49.78
2019-01-14,50.51,51.23,51.59,52.59,52.36
2019-01-15,52.11,50.87,51.23,51.59,52.59
2019-01-16,52.31,50.51,50.87,51.23,51.59
2019-01-17,52.07,52.11,50.51,50.87,51.23
2019-01-18,53.8,52.31,52.11,50.51,50.87
2019-01-19,53.725,52.07,52.31,52.11,50.51
2019-01-20,53.65,53.8,52.07,52.31,52.11
2019-01-21,54.24,53.725,53.8,52.07,52.31
2019-01-22,52.57,53.65,53.725,53.8,52.07
2019-01-23,52.62,54.24,53.65,53.725,53.8
2019-01-24,53.13,52.57,54.24,53.65,53.725
2019-01-25,53.69,52.62,52.57,54.24,53.65
2019-01-26,53.1233333333333,53.13,52.62,52.57,54.24
2019-01-27,52.5566666666667,53.69,53.13,52.62,52.57
2019-01-28,51.99,53.1233333333333,53.69,53.13,52.62
2019-01-29,53.31,52.5566666666667,53.1233333333333,53.69,53.13
2019-01-30,54.23,51.99,52.5566666666667,53.1233333333333,53.69
2019-01-31,53.79,53.31,51.99,52.5566666666667,53.1233333333333
2019-02-01,55.26,54.23,53.31,51.99,52.5566666666667
2019-02-02,55.0266666666667,53.79,54.23,53.31,51.99
2019-02-03,54.7933333333333,55.26,53.79,54.23,53.31
2019-02-04,54.56,55.0266666666667,55.26,53.79,54.23
2019-02-05,53.66,54.7933333333333,55.0266666666667,55.26,53.79
2019-02-06,54.01,54.56,54.7933333333333,55.0266666666667,55.26
2019-02-07,52.64,53.66,54.56,54.7933333333333,55.0266666666667
2019-02-08,52.72,54.01,53.66,54.56,54.7933333333333
2019-02-09,52.6166666666667,52.64,54.01,53.66,54.56
2019-02-10,52.5133333333333,52.72,52.64,54.01,53.66
2019-02-11,52.41,52.6166666666667,52.72,52.64,54.01
2019-02-12,53.1,52.5133333333333,52.6166666666667,52.72,52.64
2019-02-13,53.9,52.41,52.5133333333333,52.6166666666667,52.72
2019-02-14,54.41,53.1,52.41,52.5133333333333,52.6166666666667
2019-02-15,55.59,53.9,53.1,52.41,52.5133333333333
2019-02-16,55.96,54.41,53.9,53.1,52.41
2019-02-17,56.33,55.59,54.41,53.9,53.1
2019-02-18,56.27,55.96,55.59,54.41,53.9
2019-02-19,56.09,56.33,55.96,55.59,54.41
2019-02-20,56.92,56.27,56.33,55.96,55.59
2019-02-21,56.96,56.09,56.27,56.33,55.96
2019-02-22,57.26,56.92,56.09,56.27,56.33
2019-02-23,56.6666666666667,56.96,56.92,56.09,56.27
2019-02-24,56.0733333333333,57.26,56.96,56.92,56.09
2019-02-25,55.48,56.6666666666667,57.26,56.96,56.92
2019-02-26,55.5,56.0733333333333,56.6666666666667,57.26,56.96
2019-02-27,56.94,55.48,56.0733333333333,56.6666666666667,57.26
2019-02-28,57.22,55.5,55.48,56.0733333333333,56.6666666666667
2019-03-01,55.8,56.94,55.5,55.48,56.0733333333333
2019-03-02,56.0633333333333,57.22,56.94,55.5,55.48
2019-03-03,56.3266666666667,55.8,57.22,56.94,55.5
2019-03-04,56.59,56.0633333333333,55.8,57.22,56.94
2019-03-05,56.56,56.3266666666667,56.0633333333333,55.8,57.22
2019-03-06,56.22,56.59,56.3266666666667,56.0633333333333,55.8
2019-03-07,56.66,56.56,56.59,56.3266666666667,56.0633333333333
2019-03-08,56.07,56.22,56.56,56.59,56.3266666666667
2019-03-09,56.31,56.66,56.22,56.56,56.59
2019-03-10,56.55,56.07,56.66,56.22,56.56
2019-03-11,56.79,56.31,56.07,56.66,56.22
2019-03-12,56.87,56.55,56.31,56.07,56.66
2019-03-13,58.26,56.79,56.55,56.31,56.07
2019-03-14,58.61,56.87,56.79,56.55,56.31
2019-03-15,58.52,58.26,56.87,56.79,56.55
2019-03-16,58.71,58.61,58.26,56.87,56.79
2019-03-17,58.9,58.52,58.61,58.26,56.87
2019-03-18,59.09,58.71,58.52,58.61,58.26
2019-03-19,59.03,58.9,58.71,58.52,58.61
2019-03-20,59.83,59.09,58.9,58.71,58.52
2019-03-21,59.98,59.03,59.09,58.9,58.71
2019-03-22,59.04,59.83,59.03,59.09,58.9
2019-03-23,58.9666666666667,59.98,59.83,59.03,59.09
2019-03-24,58.8933333333333,59.04,59.98,59.83,59.03
2019-03-25,58.82,58.9666666666667,59.04,59.98,59.83
2019-03-26,59.94,58.8933333333333,58.9666666666667,59.04,59.98
2019-03-27,59.41,58.82,58.8933333333333,58.9666666666667,59.04
2019-03-28,59.3,59.94,58.82,58.8933333333333,58.9666666666667
2019-03-29,60.14,59.41,59.94,58.82,58.8933333333333
2019-03-30,60.6233333333333,59.3,59.41,59.94,58.82
2019-03-31,61.1066666666667,60.14,59.3,59.41,59.94
2019-04-01,61.59,60.6233333333333,60.14,59.3,59.41
2019-04-02,62.58,61.1066666666667,60.6233333333333,60.14,59.3
2019-04-03,62.46,61.59,61.1066666666667,60.6233333333333,60.14
2019-04-04,62.1,62.58,61.59,61.1066666666667,60.6233333333333
2019-04-05,63.08,62.46,62.58,61.59,61.1066666666667
2019-04-06,63.52,62.1,62.46,62.58,61.59
2019-04-07,63.96,63.08,62.1,62.46,62.58
2019-04-08,64.4,63.52,63.08,62.1,62.46
2019-04-09,63.98,63.96,63.52,63.08,62.1
2019-04-10,64.61,64.4,63.96,63.52,63.08
2019-04-11,63.58,63.98,64.4,63.96,63.52
2019-04-12,63.89,64.61,63.98,64.4,63.96
2019-04-13,63.7266666666667,63.58,64.61,63.98,64.4
2019-04-14,63.5633333333333,63.89,63.58,64.61,63.98
2019-04-15,63.4,63.7266666666667,63.89,63.58,64.61
2019-04-16,64.05,63.5633333333333,63.7266666666667,63.89,63.58
2019-04-17,63.76,63.4,63.5633333333333,63.7266666666667,63.89
2019-04-18,64,64.05,63.4,63.5633333333333,63.7266666666667
2019-04-19,64.425,63.76,64.05,63.4,63.5633333333333
2019-04-20,64.85,64,63.76,64.05,63.4
2019-04-21,65.275,64.425,64,63.76,64.05
2019-04-22,65.7,64.85,64.425,64,63.76
2019-04-23,66.3,65.275,64.85,64.425,64
2019-04-24,65.89,65.7,65.275,64.85,64.425
2019-04-25,65.21,66.3,65.7,65.275,64.85
2019-04-26,63.3,65.89,66.3,65.7,65.275
2019-04-27,63.3666666666667,65.21,65.89,66.3,65.7
2019-04-28,63.4333333333333,63.3,65.21,65.89,66.3
2019-04-29,63.5,63.3666666666667,63.3,65.21,65.89
2019-04-30,63.91,63.4333333333333,63.3666666666667,63.3,65.21
2019-05-01,63.6,63.5,63.4333333333333,63.3666666666667,63.3
2019-05-02,61.81,63.91,63.5,63.4333333333333,63.3666666666667
2019-05-03,61.94,63.6,63.91,63.5,63.4333333333333
2019-05-04,62.0433333333333,61.81,63.6,63.91,63.5
2019-05-05,62.1466666666667,61.94,61.81,63.6,63.91
2019-05-06,62.25,62.0433333333333,61.94,61.81,63.6
2019-05-07,61.4,62.1466666666667,62.0433333333333,61.94,61.81
2019-05-08,62.12,62.25,62.1466666666667,62.0433333333333,61.94
2019-05-09,61.7,61.4,62.25,62.1466666666667,62.0433333333333
2019-05-10,61.66,62.12,61.4,62.25,62.1466666666667
2019-05-11,61.4533333333333,61.7,62.12,61.4,62.25
2019-05-12,61.2466666666667,61.66,61.7,62.12,61.4
2019-05-13,61.04,61.4533333333333,61.66,61.7,62.12
2019-05-14,61.78,61.2466666666667,61.4533333333333,61.66,61.7
2019-05-15,62.02,61.04,61.2466666666667,61.4533333333333,61.66
2019-05-16,62.87,61.78,61.04,61.2466666666667,61.4533333333333
2019-05-17,62.76,62.02,61.78,61.04,61.2466666666667
2019-05-18,62.8733333333333,62.87,62.02,61.78,61.04
2019-05-19,62.9866666666667,62.76,62.87,62.02,61.78
2019-05-20,63.1,62.8733333333333,62.76,62.87,62.02
2019-05-21,62.99,62.9866666666667,62.8733333333333,62.76,62.87
2019-05-22,61.42,63.1,62.9866666666667,62.8733333333333,62.76
2019-05-23,57.91,62.99,63.1,62.9866666666667,62.8733333333333
2019-05-24,58.63,61.42,62.99,63.1,62.9866666666667
2019-05-25,58.7,57.91,61.42,62.99,63.1
2019-05-26,58.77,58.63,57.91,61.42,62.99
2019-05-27,59.16,58.7,58.63,57.91,61.42
2019-05-28,59.14,58.77,58.7,58.63,57.91
2019-05-29,58.81,59.16,58.77,58.7,58.63
2019-05-30,56.59,59.14,59.16,58.77,58.7
2019-05-31,53.5,58.81,59.14,59.16,58.77
2019-06-01,53.4166666666667,56.59,58.81,59.14,59.16
2019-06-02,53.3333333333333,53.5,56.59,58.81,59.14
2019-06-03,53.25,53.4166666666667,53.5,56.59,58.81
2019-06-04,53.48,53.3333333333333,53.4166666666667,53.5,56.59
2019-06-05,51.68,53.25,53.3333333333333,53.4166666666667,53.5
2019-06-06,52.59,53.48,53.25,53.3333333333333,53.4166666666667
2019-06-07,53.99,51.68,53.48,53.25,53.3333333333333
2019-06-08,53.7466666666667,52.59,51.68,53.48,53.25
2019-06-09,53.5033333333333,53.99,52.59,51.68,53.48
2019-06-10,53.26,53.7466666666667,53.99,52.59,51.68
2019-06-11,53.27,53.5033333333333,53.7466666666667,53.99,52.59
2019-06-12,51.14,53.26,53.5033333333333,53.7466666666667,53.99
2019-06-13,52.28,53.27,53.26,53.5033333333333,53.7466666666667
2019-06-14,52.51,51.14,53.27,53.26,53.5033333333333
2019-06-15,52.3166666666667,52.28,51.14,53.27,53.26
2019-06-16,52.1233333333333,52.51,52.28,51.14,53.27
2019-06-17,51.93,52.3166666666667,52.51,52.28,51.14
2019-06-18,53.9,52.1233333333333,52.3166666666667,52.51,52.28
2019-06-19,53.76,51.93,52.1233333333333,52.3166666666667,52.51
2019-06-20,56.65,53.9,51.93,52.1233333333333,52.3166666666667
2019-06-21,57.43,53.76,53.9,51.93,52.1233333333333
2019-06-22,57.5866666666667,56.65,53.76,53.9,51.93
2019-06-23,57.7433333333333,57.43,56.65,53.76,53.9
2019-06-24,57.9,57.5866666666667,57.43,56.65,53.76
2019-06-25,57.83,57.7433333333333,57.5866666666667,57.43,56.65
2019-06-26,59.38,57.9,57.7433333333333,57.5866666666667,57.43
2019-06-27,59.43,57.83,57.9,57.7433333333333,57.5866666666667
2019-06-28,58.47,59.38,57.83,57.9,57.7433333333333
2019-06-29,58.6766666666667,59.43,59.38,57.83,57.9
2019-06-30,58.8833333333333,58.47,59.43,59.38,57.83
2019-07-01,59.09,58.6766666666667,58.47,59.43,59.38
2019-07-02,56.25,58.8833333333333,58.6766666666667,58.47,59.43
2019-07-03,57.34,59.09,58.8833333333333,58.6766666666667,58.47
2019-07-04,56.8,56.25,59.09,58.8833333333333,58.6766666666667
2019-07-05,57.51,57.34,56.25,59.09,58.8833333333333
2019-07-06,57.56,56.8,57.34,56.25,59.09
2019-07-07,57.61,57.51,56.8,57.34,56.25
2019-07-08,57.66,57.56,57.51,56.8,57.34
2019-07-09,57.83,57.61,57.56,57.51,56.8
2019-07-10,60.43,57.66,57.61,57.56,57.51
2019-07-11,60.2,57.83,57.66,57.61,57.56
2019-07-12,60.21,60.43,57.83,57.66,57.61
2019-07-13,60,60.2,60.43,57.83,57.66
2019-07-14,59.79,60.21,60.2,60.43,57.83
2019-07-15,59.58,60,60.21,60.2,60.43
2019-07-16,57.62,59.79,60,60.21,60.2
2019-07-17,56.78,59.58,59.79,60,60.21
2019-07-18,55.3,57.62,59.58,59.79,60
2019-07-19,55.63,56.78,57.62,59.58,59.79
2019-07-20,55.8266666666667,55.3,56.78,57.62,59.58
2019-07-21,56.0233333333333,55.63,55.3,56.78,57.62
2019-07-22,56.22,55.8266666666667,55.63,55.3,56.78
2019-07-23,56.77,56.0233333333333,55.8266666666667,55.63,55.3
2019-07-24,55.88,56.22,56.0233333333333,55.8266666666667,55.63
2019-07-25,56.02,56.77,56.22,56.0233333333333,55.8266666666667
2019-07-26,56.2,55.88,56.77,56.22,56.0233333333333
2019-07-27,56.4233333333333,56.02,55.88,56.77,56.22
2019-07-28,56.6466666666667,56.2,56.02,55.88,56.77
2019-07-29,56.87,56.4233333333333,56.2,56.02,55.88
2019-07-30,58.05,56.6466666666667,56.4233333333333,56.2,56.02
2019-07-31,58.58,56.87,56.6466666666667,56.4233333333333,56.2
2019-08-01,53.95,58.05,56.87,56.6466666666667,56.4233333333333
2019-08-02,55.66,58.58,58.05,56.87,56.6466666666667
2019-08-03,55.3366666666667,53.95,58.58,58.05,56.87
2019-08-04,55.0133333333333,55.66,53.95,58.58,58.05
2019-08-05,54.69,55.3366666666667,55.66,53.95,58.58
2019-08-06,53.63,55.0133333333333,55.3366666666667,55.66,53.95
2019-08-07,51.09,54.69,55.0133333333333,55.3366666666667,55.66
2019-08-08,52.54,53.63,54.69,55.0133333333333,55.3366666666667
2019-08-09,54.5,51.09,53.63,54.69,55.0133333333333
2019-08-10,54.6433333333333,52.54,51.09,53.63,54.69
2019-08-11,54.7866666666667,54.5,52.54,51.09,53.63
2019-08-12,54.93,54.6433333333333,54.5,52.54,51.09
2019-08-13,57.1,54.7866666666667,54.6433333333333,54.5,52.54
2019-08-14,55.23,54.93,54.7866666666667,54.6433333333333,54.5
2019-08-15,54.47,57.1,54.93,54.7866666666667,54.6433333333333
2019-08-16,54.87,55.23,57.1,54.93,54.7866666666667
2019-08-17,55.3166666666667,54.47,55.23,57.1,54.93
2019-08-18,55.7633333333333,54.87,54.47,55.23,57.1
2019-08-19,56.21,55.3166666666667,54.87,54.47,55.23
2019-08-20,56.34,55.7633333333333,55.3166666666667,54.87,54.47
2019-08-21,55.68,56.21,55.7633333333333,55.3166666666667,54.87
2019-08-22,55.35,56.34,56.21,55.7633333333333,55.3166666666667
2019-08-23,54.17,55.68,56.34,56.21,55.7633333333333
2019-08-24,53.9933333333333,55.35,55.68,56.34,56.21
2019-08-25,53.8166666666667,54.17,55.35,55.68,56.34
2019-08-26,53.64,53.9933333333333,54.17,55.35,55.68
2019-08-27,54.93,53.8166666666667,53.9933333333333,54.17,55.35
2019-08-28,55.78,53.64,53.8166666666667,53.9933333333333,54.17
2019-08-29,56.71,54.93,53.64,53.8166666666667,53.9933333333333
2019-08-30,55.1,55.78,54.93,53.64,53.8166666666667
2019-08-31,54.95,56.71,55.78,54.93,53.64
2019-09-01,54.8,55.1,56.71,55.78,54.93
2019-09-02,54.66,54.95,55.1,56.71,55.78
2019-09-03,53.94,54.8,54.95,55.1,56.71
2019-09-04,56.26,54.66,54.8,54.95,55.1
2019-09-05,56.3,53.94,54.66,54.8,54.95
2019-09-06,56.52,56.26,53.94,54.66,54.8
2019-09-07,56.9633333333333,56.3,56.26,53.94,54.66
2019-09-08,57.4066666666667,56.52,56.3,56.26,53.94
2019-09-09,57.85,56.9633333333333,56.52,56.3,56.26
2019-09-10,57.4,57.4066666666667,56.9633333333333,56.52,56.3
2019-09-11,55.75,57.85,57.4066666666667,56.9633333333333,56.52
2019-09-12,55.09,57.4,57.85,57.4066666666667,56.9633333333333
2019-09-13,54.85,55.75,57.4,57.85,57.4066666666667
2019-09-14,57.5333333333333,55.09,55.75,57.4,57.85
2019-09-15,60.2166666666667,54.85,55.09,55.75,57.4
2019-09-16,62.9,57.5333333333333,54.85,55.09,55.75
2019-09-17,59.34,60.2166666666667,57.5333333333333,54.85,55.09
2019-09-18,58.11,62.9,60.2166666666667,57.5333333333333,54.85
2019-09-19,58.13,59.34,62.9,60.2166666666667,57.5333333333333
2019-09-20,58.09,58.11,59.34,62.9,60.2166666666667
2019-09-21,58.2733333333333,58.13,58.11,59.34,62.9
2019-09-22,58.4566666666667,58.09,58.13,58.11,59.34
2019-09-23,58.64,58.2733333333333,58.09,58.13,58.11
2019-09-24,57.29,58.4566666666667,58.2733333333333,58.09,58.13
2019-09-25,56.49,58.64,58.4566666666667,58.2733333333333,58.09
2019-09-26,56.41,57.29,58.64,58.4566666666667,58.2733333333333
2019-09-27,55.91,56.49,57.29,58.64,58.4566666666667
2019-09-28,55.2966666666667,56.41,56.49,57.29,58.64
2019-09-29,54.6833333333333,55.91,56.41,56.49,57.29
2019-09-30,54.07,55.2966666666667,55.91,56.41,56.49
